id,title,release_date,runtime,vote_count,vote_average,overview,genres,production_companies,production_countries,cast,directors,poster_url,trailer_url,movieURL
1028684,Hopeless,2023-10-11,123,33,5.803,"Yeon-gyu is a teenage boy who wants to escape his hometown where violence is commonly enacted among neighbors. He only hopes to have a peaceful life with his mother. However, the world never allows him to have a dream nor hope for life. When Yeon-gyu needs a hand from grown-ups, Chi-geon, a thug of the town, offers a favor. The simple favor leads Yeon-gyu to explore the world of Chi-geon. It ironically results Yeon-gyu gradually falling into Chi-geon's life. Grasping hope to run away from where he is, he struggles between the border. Can he escape from the town at the end?","Crime, Drama","Sanai Pictures, HighZium Studio, Plus M Entertainment",South Korea,"Hong Xa-bin, Song Joong-ki, BIBI, Jeong Jae-kwang, You Seong-joo, Park Bo-kyung, Kim Jong-soo, Seo Dong-gab, Hong Seo-baek, Jeong Man-sik",Kim Chang-hoon,https://image.tmdb.org/t/p/w500/uTRHbP2g3LVmMflDKnqibp9AJqc.jpg,https://www.youtube.com/watch?v=7lQrLv3RjZU,https://www.rottentomatoes.com/m/hopeless
973778,The End We Start From,2023-12-08,101,115,5.789,"As London is submerged below floodwaters, a woman gives birth to her first child. Days later, she and her baby are forced to leave their home in search of safety. They head north through a newly dangerous country seeking refuge from place to place.","Drama, Mystery, Thriller","SunnyMarch, Hera Pictures, Anton, BBC Film, C2 Motion Picture Group, BFI","United Kingdom, United States of America","Jodie Comer, Katherine Waterston, Joel Fry, Mark Strong, Gina McKee, Nina Sosanya, Benedict Cumberbatch, Alexandria Riley, Ramanique Ahluwalia, Neil Bell",Mahalia Belo,https://image.tmdb.org/t/p/w500/S9U0axheNakD9LQusEpFijDgSe.jpg,https://www.youtube.com/watch?v=AqkZvWkB5cI,https://www.rottentomatoes.com/m/the_end_we_start_from
1006228,Breakwater,2023-12-22,97,37,5.8,"A young ex-con risks his newfound freedom to track down the estranged daughter of a fellow inmate, and unknowingly brings a devil from her past straight to her doorstep.","Thriller, Drama",Loose Cannon Pictures,United States of America,"Dermot Mulroney, Darren Mann, Alyssa Goss, Mena Suvari, Sonja Sohn, Celia Rose Gooding, Cory Scott Allen, J.D. Evermore, Drew Matthews, Joseph Curtis Callender",James Rowe,https://image.tmdb.org/t/p/w500/pfwCmX13GAwrFhhVFOgXmPdZgS6.jpg,https://www.youtube.com/watch?v=ymO6RZfN8xM,https://www.rottentomatoes.com/m/breakwater_2023
1095885,SHARE?,2023-11-10,80,21,5.762,"A man awakens stripped of all of his possessions and trapped in a bare room. Aided by a primitive computer, he must learn to survive in his new isolated existence where entertainment is the only currency.","Thriller, Science Fiction","Traveling Picture Show Company, Wavemaker Creative, XYZ Films",United States of America,"Melvin Gregg, Bradley Whitford, Danielle Campbell, Alice Braga, Melvin Vaughan, Macy Minear",Ira Rosensweig,https://image.tmdb.org/t/p/w500/9HZv3pcDFZDSl8pdzxohHQZa1y3.jpg,https://www.youtube.com/watch?v=HNVJN4g2mhs,https://www.rottentomatoes.com/m/share_2023
853387,Lord of Misrule,2023-10-26,104,156,5.758,"When the daughter of the town's new priest goes missing during the harvest festival, a desperate search begins, uncovering the town's dark history and resurfacing tales of a mysterious, malevolent spirit that demands sacrifice.",Horror,"Bigscope Films, The Machine Room, Riverstone Pictures, BCP Asset Management, REP Productions 12, Bankside Films","Ireland, United Kingdom, United States of America","Tuppence Middleton, Jane Wood, Evie Templeton, Matt Stokoe, George Keeler, Sally Plumb, Ralph Ineson, Anton Valensi, Catriona Yuill, Alexa Goodall",William Brent Bell,https://image.tmdb.org/t/p/w500/eCNJuGsCNdf2yf4F3UcDg1WZTbo.jpg,https://www.youtube.com/watch?v=Q4IlwOTzyPc,https://www.rottentomatoes.com/m/lord_of_misrule_2023
1081400,The Mill,2023-10-09,106,82,5.75,"A businessman wakes up beside an ancient grist mill situated in the center of an open-air prison cell with no idea how he got there. Forced to work as a beast of burden to stay alive, he must find a way to escape before the birth of his child.","Science Fiction, Horror","20th Digital Studio, Altar Rock Pictures, Death Ground, WTP Pictures, RELevent Productions",United States of America,"Lil Rel Howery, Pat Healy, Karen Obilom, Patrick Fischler, Getchie Argetsinger, Jaiden K. Brown, Blair Wilson, Allya F. Robinson",Sean King O'Grady,https://image.tmdb.org/t/p/w500/bCga8NK6mzRHTd7t1m8bvLDDvSz.jpg,https://www.youtube.com/watch?v=hxu1zTco8-I,https://www.rottentomatoes.com/m/the_mill_2023
1032948,V/H/S/85,2023-11-23,111,131,5.737,"Unveiled through a made-for-TV documentary, five chilling tales of found footage horror emerge to take viewers on a gore-filled journey through the grim underbelly of the forgotten 1980s.","Horror, Thriller","Bloody Disgusting, Studio71, Luchagore Productions, Cinepocalypse, Reserva Films, Radio Silence","Mexico, United States of America, Canada","Alex Galick, Anna Sundberg, Chelsey Grant, Toussaint Morrison, Anna Hashizume, Tom Reed, Evie Bair, Renee Werbowski, Mike Lester, Justen Jones","Scott Derrickson, David Bruckner, Natasha Kermani, Mike P. Nelson, Gigi Saul Guerrero",https://image.tmdb.org/t/p/w500/aM3wnZTKEuPLDwxuMWcHDibOkiw.jpg,https://www.youtube.com/watch?v=Ke20dnbwZXs,https://www.rottentomatoes.com/m/v_h_s_85
1189798,Squealer,2023-11-03,99,58,5.733,"When young women begin to disappear across a small town, a police officer and a street-smart social worker follow clues to a remote pig farm and discover the local butcher has been bringing his work home.","Thriller, Action, Horror",Grindstone Entertainment Group,United States of America,"Wes Chatham, Ronnie Gene Blevins, Tyrese Gibson, Theo Rossi, Kate Moennig, Danielle Burgio, Graham Greene, Sydney Carvill, Rebecca Knox, Ramona DuBarry",Andy Armstrong,https://image.tmdb.org/t/p/w500/wdNdrqVJgkNNuYbI11TiiYkuP7Q.jpg,https://www.youtube.com/watch?v=Y2l5jvIoSDc,https://www.rottentomatoes.com/m/squealer
724846,She Is Conann,2023-11-29,105,24,5.729,"Traveling through the abyss, underworld dog Rainer recounts the six lives of Conann, perpetually put to death by her own future, across eras, myths and ages. From her childhood, a slave of Sanja and her barbarian horde, to her accession to the summits of cruelty at the doors of our world.","Fantasy, Science Fiction, Horror","Ecce Films, Les Films Fauves, Novak Prod, Nanterre-Amandiers, Orphée Films, CNC, Shelter Prod, Floréal, Cinéventure 7","Belgium, France, Luxembourg","Elina Löwensohn, Julia Riedler, Claire Duburcq, Christa Théret, Sandra Parfait, Agata Buzek, Nathalie Richard, Françoise Brion, Christophe Bier, Karoline Rose Sun",Bertrand Mandico,https://image.tmdb.org/t/p/w500/hbfBdnTZPedsnin0n86dpuYLD7t.jpg,https://www.youtube.com/watch?v=beysI2CopYM,https://www.rottentomatoes.com/m/she_is_conann
983223,Our Son,2023-10-14,104,14,5.714,"When his husband Gabriel files for divorce, Nicky fights for custody of their 8-year-old son Owen, as he struggles to come to terms with what it means to love someone and what it means to be a father.",Drama,"Tigresa, Slated",United States of America,"Luke Evans, Billy Porter, Christopher Woodley, Andrew Rannells, Robin Weigert, Kate Burton, Phylicia Rashād, Isaac Powell, Michael Countryman, David Pittu",Bill Oliver,https://image.tmdb.org/t/p/w500/hy14e2I7GCiQJpVDa7MRXdtK5nz.jpg,https://www.youtube.com/watch?v=lYqXytBPpLY,https://www.rottentomatoes.com/m/our_son
760245,Foe,2023-10-06,111,268,5.705,"Henrietta and Junior farm a secluded piece of land that has been in Junior's family for generations, but their quiet life is thrown into turmoil when an uninvited stranger shows up at their door with a startling proposal. Will they risk their relationship & personal identity for a chance to survive in a new world?","Science Fiction, Drama","I Am That, See-Saw Films, Anonymous Content","Australia, United States of America","Paul Mescal, Saoirse Ronan, Aaron Pierre, Jordan Chodziesner, William Freeman, Jalen Ong, Patrick Williams, David Woods, Yesse Spence, Shamita Sivabalan",Garth Davis,https://image.tmdb.org/t/p/w500/eTPBizhkX6B9NgzPzkhVIOvwXxZ.jpg,https://www.youtube.com/watch?v=dPt-4jQELIw,https://www.rottentomatoes.com/m/foe_2023
974191,The Harbinger,2023-11-16,87,27,5.704,"Monique leaves her family quarantine to help a friend who’s suffering from terrible nightmares - but she learns too late that the bad dreams are contagious, along with the demon behind them.","Horror, Mystery, Thriller, Drama",One Bad Idea Films,United States of America,"Gabby Beans, Emily Davis, Stephanie Roth Haberle, Raymond Anthony Thomas, Laura Heisler, Jay Dunn, Cody Braverman, Anita Moreno, Candyce Adkins, Myles Walker",Andy Mitton,https://image.tmdb.org/t/p/w500/hxVgKLpA5ld2u226Bg11N5tK3KQ.jpg,https://www.youtube.com/watch?v=FsLqZXX2TGA,https://www.rottentomatoes.com/m/the_harbinger_2022
1059126,Bring Him to Me,2023-11-02,96,59,5.7,"Under orders from a ruthless crime boss, a getaway driver must battle his conscience and drive an unsuspecting crew member to an ambush execution. There is a long drive ahead.","Crime, Action, Thriller",Sparke Films,Australia,"Barry Pepper, Jamie Costa, Liam McIntyre, Rachel Griffiths, Sam Neill, Zachary Garred, Alex Fleri, Marcus Johnson, Josemily Royle, Allison Frances Boyd",Luke Sparke,https://image.tmdb.org/t/p/w500/9QGAUtP5YvEFRMdYl2iEhgHybDw.jpg,https://www.youtube.com/watch?v=I2phlliT-AM,https://www.rottentomatoes.com/m/bring_him_to_me
980285,Dangerous Waters,2023-10-13,101,62,5.653,"A young woman, her new boyfriend and her single mother embark on a sailing adventure to Bermuda. However, when criminals suddenly attack their boat, the pleasure trip turns into a desperate fight for survival and a quest for vengeance.",Thriller,"Capstone Global, Rio Luna Films, Signature Films",Dominican Republic,"Odeya Rush, Eric Dane, Saffron Burrows, Ray Liotta, Roy Elghanayan, Terrence Julien, Sala Baker, Alexya Garcia, Omid Zader, Trenton Rostedt",John Barr,https://image.tmdb.org/t/p/w500/kIMbYsYVD2brZUTqc2LIoQRAXr6.jpg,https://www.youtube.com/watch?v=1UMPE41P1B8,https://www.rottentomatoes.com/m/dangerous_waters_2023
1179558,15 Cameras,2023-10-13,89,34,5.618,"A couple buys a house from The Slumlord Tapes, infamous for hidden cameras and a psycho landlord. It's not as safe as they tell themselves.","Horror, Thriller",Hood River Entertainment,United States of America,"Will Madden, Angela Wong Carbone, James Babson, Skyler Bible, Hilty Bowen, Shirley Chen, Jim Cummings, Courtney Dietz, Erik Leupp, Hannah McKechnie",Danny Madden,https://image.tmdb.org/t/p/w500/muQrASlFPg4Hx0BEDwXjUsBMSHM.jpg,https://www.youtube.com/watch?v=dHgt3TnswH8,https://www.rottentomatoes.com/m/15_cameras
800989,Everyone Will Burn,2023-11-02,125,15,5.6,"In a small village in Leon, Spain, María José prepares to end her life after failing to get over the suicide of her bullied son years before. Everything changes when she receives a visit from Lucía, a strange little girl who could be connected to a local legend about stopping an impending apocalypse. With the enigmatic girl by her side, María José faces the corrupt community, overloaded with sadistic secrets and immoral lies.",Horror,Nostalgia Shop Films,Spain,"Macarena Gómez, Rodolfo Sancho, Ana Milán, Rubén Ochandiano, Germán Torres, Guillermo Estrella, Sofía García, Fernando Cayo, Saturnino García, Ella Kweku",David Hebrero,https://image.tmdb.org/t/p/w500/2yce57u9GGq2vJXon02LLi0hXiN.jpg,https://www.youtube.com/watch?v=ir3zczzBzm8,https://www.rottentomatoes.com/m/everyone_will_burn
981347,The Loch Ness Horror,2023-11-07,79,50,5.62,"A vanished submarine prompts a rescue operation that leads to the Loch Ness monster. Having escaped the Loch, the creature unleashes decades of pent-up aggression on those it encounters.","Horror, Science Fiction",Dark Abyss Productions,United Kingdom,"Becca Hirani, Tara MacGowran, May Kelly, Howard J. Dave, Beatrice Fletcher, Giedre Jackyte, Matthew Baunsgard, Mike Kelson, Rob Kirtley, Lila Lasso",Tyler-James,https://image.tmdb.org/t/p/w500/fFdG5U2PzhRrHRpbbORQrcAMn8D.jpg,https://www.youtube.com/watch?v=9FA8tCT-PF4,https://www.rottentomatoes.com/m/the_loch_ness_horror_2023
1201640,How the Gringo Stole Christmas,2023-12-01,81,20,5.6,Bennie's daughter is on her way home for the holidays. However she surprises him by arriving with her brand new boyfriend - an uninvited gringo.,Comedy,"Convoke Media, Future Proof Films, Patriot Pictures",United States of America,"George López, Mariana Treviño, Emily Tosta, Jack Kilmer, Romy Peniche, Alma Martinez, Justice Alexander, Jairo Orozco, Anthony Zuniga, Bryan Rojo",Angel Gracia,https://image.tmdb.org/t/p/w500/5CxPcjyhg6Krn2PY5qhYgZSWHXQ.jpg,https://www.youtube.com/watch?v=E46wI3cvU54,https://www.rottentomatoes.com/m/how_the_gringo_stole_christmas
752354,Monsters of California,2023-10-06,110,21,5.4,"Teenager Dallas Edwards and his derelict friends go on a quest for the meaning behind a series of mysterious, paranormal events in Southern California.  The truths they uncover begin to unravel extraordinary secrets.","Science Fiction, Adventure, Horror, Comedy","The Cartel, Striker Entertainment, To The Stars",United States of America,"Jack Samson, Jack Lancaster, Jared Scott, Gabrielle Haugh, Arianne Zucker, Camille Kostek, Casper Van Dien, Richard Kind, Roman Sayer Cote, Jay Bringham",Tom DeLonge,https://image.tmdb.org/t/p/w500/h1vAbGhliNusXJ0CRuj1vZMiO5c.jpg,https://www.youtube.com/watch?v=o4jxS06yWuU,https://www.rottentomatoes.com/m/monsters_of_california
1210646,Lady Ballers,2023-12-01,110,61,5.27,"A once-great basketball coach is on a journey back to victory by reuniting his former high school championship basketball team, but this time, he’s challenging them to play like girls.",Comedy,"The Daily Wire, Bonfire Legend",United States of America,"Jeremy Boreing, Billie Rae Brandt, Daniel Considine, Tyler Fischer, Jake Crain, Blain Crain, David Cone, Lexie Contursi, Rosie Seraphine Harper, Matt Walsh",Jeremy Boreing,https://image.tmdb.org/t/p/w500/kN7M57SiaF57XJPHTVeXpkgj1Ez.jpg,https://www.youtube.com/watch?v=Py2MzGtmaJ0,https://www.rottentomatoes.com/m/lady_ballers
1117269,Showdown at the Grand,2023-11-03,92,19,5.3,A proud movie theater owner must defend his family business from corporate developers alongside a legendary action star as art imitates life in a showdown for the ages.,"Action, Comedy","Benaroya Pictures, BondIt Media Capital",United States of America,"Terrence Howard, Dolph Lundgren, Amanda Righetti, John Savage, Piper Curda, Jon Sklaroff, Mike Ferguson, Clemmie Dugdale, Jose Rosete, Eric Brenner",Orson Oblowitz,https://image.tmdb.org/t/p/w500/1BHE8h2wnqk7MY6KdnIE1RZT4ZK.jpg,https://www.youtube.com/watch?v=dLSr-ir9vlc,https://www.rottentomatoes.com/m/showdown_at_the_grand
1006947,Suitable Flesh,2023-10-27,99,125,5.288,"A once-esteemed psychiatrist helplessly watches her life spiral into a nightmarish maelstrom of supernatural hysteria and gruesome deaths, all linked to a seemingly unstoppable ancient curse.","Horror, Thriller","Eyevox, AMP",United States of America,"Heather Graham, Judah Lewis, Bruce Davison, Johnathon Schaech, Barbara Crampton, Graham Skipper, Brett A. Newton, Chris L. McKenna, J.D. Evermore, Giovannie Cruz",Joe Lynch,https://image.tmdb.org/t/p/w500/tl3vIpRNKaWyMJiLxkpdT9Q2EWm.jpg,https://www.youtube.com/watch?v=6NDMkJ82esw,https://www.rottentomatoes.com/m/suitable_flesh
1064024,Locked In,2023-11-01,96,274,5.296,"A kindly nurse tries to unlock the secrets of a coma patient's injuries — and discovers the bitter rivalry, infidelity, betrayal and murder behind them.",Thriller,"Neon Films, Gaumont","United Kingdom, France","Famke Janssen, Rose Williams, Alex Hassell, Finn Cole, Anna Friel, Georgia Thorne, Toby Ryan, Karl Collins, Lesley Molony, Chris Hallaways",Nour Wazzi,https://image.tmdb.org/t/p/w500/blQaj6biyBMLo34cuFKKwbgjIBz.jpg,https://www.youtube.com/watch?v=y6a3yXfMEJg,https://www.rottentomatoes.com/m/locked_in_2023
1207731,June,2023-11-12,98,5,5.2,"Until Reese Witherspoon’s Oscar-winning portrayal of her in the Johnny Cash biopic Walk the Line, most contemporary audiences were unfamiliar with June Carter Cash. Kristen Vaurio’s comprehensive documentary June offers a much fuller understanding of the multitalented artist, singer, songwriter, comedian, and actress. Delightful, never-before-seen archival material reveals June’s firecracker wit and charisma as a performer","Music, Documentary","Sandbox Productions, Sony Music Entertainment, Maxine Productions",United States of America,"June Carter Cash, Johnny Cash, Rosanne Cash, Carlene Carter, John Carter Cash, Dolly Parton, Willie Nelson, Reese Witherspoon, Kacey Musgraves, Emmylou Harris",Kristen Vaurio,https://image.tmdb.org/t/p/w500/ybt8XseXREN5WKXRaDy70ERvHnL.jpg,https://www.youtube.com/watch?v=gqa1JAIn6uU,https://www.rottentomatoes.com/m/june_2023
1159518,Black Noise,2023-11-03,86,35,5.143,"Members of an elite security team deployed to rescue a VIP on an exclusive island.The rescue mission becomes a desperate attempt to survive, escape the island and elude the sinister presence that seeks to harm them.","Action, Science Fiction, Horror, Thriller","Sherbone Media, MSR Media SKN",United States of America,"Jackson Rathbone, Alex Pettyfer, Eve Mauro, Ashton Leigh, Wayne Gordon, Sadie Newman, Thomas Downey, Niki Spiridakos, Gene Freeman, Frank Corbie",Philippe Martinez,https://image.tmdb.org/t/p/w500/snKpXexv5dtWqEKEmXrJtp8QGQC.jpg,https://www.youtube.com/watch?v=eYdLTA6n8kA,https://www.rottentomatoes.com/m/black_noise_2023
1113278,It's a Wonderful Knife,2023-11-10,87,152,5.099,"Winnie's life is less than wonderful one year after saving her town from a psychotic killer on Christmas Eve. When she wishes she was never born, she finds herself magically transported to a nightmarish parallel universe. With the murderous maniac now back, she must team up with a misfit to identify the culprit and get back to her own reality.","Horror, Comedy","Divide / Conquer, Fourth Culture Films",United States of America,"Jane Widdop, Jess McLeod, Joel McHale, Katharine Isabelle, William B. Davis, Justin Long, Aiden Howard, Erin Boyes, Sean Depner, Zenia Marshall",Tyler MacIntyre,https://image.tmdb.org/t/p/w500/bnm5NntrQBcG3P7DbO00v2FmXm8.jpg,https://www.youtube.com/watch?v=yLdAYrG0xo0,https://www.rottentomatoes.com/m/its_a_wonderful_knife
1095494,Geoff McFetridge: Drawing a Life,2023-10-04,80,3,5.0,"Deeply thoughtful and illuminating, DRAWING A LIFE reveals the details of artist Geoff McFetridge’s life and work while delving further into the universal questions of what makes a fulfilling life and how to live with intention in the limited time we all have.",Documentary,Dress Code,United States of America,"Geoff McFetridge, Spike Jonze, Sofia Coppola, Sarah DeVincentis, Andrew Paynter, Bill Powers, Liv Siddall, Atiba Jefferson, Jesper Elg, Andy Spade",Dan Covert,https://image.tmdb.org/t/p/w500/a7Mu8zBCOGGQkBhIDIR13j3IGqY.jpg,https://www.youtube.com/watch?v=rO7eqn98Bak,https://www.rottentomatoes.com/m/geoff_mcfetridge_drawing_a_life
693134,Dune: Part Two,2024-02-27,167,7153,8.131,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.","Science Fiction, Adventure",Legendary Pictures,United States of America,"Timothée Chalamet, Zendaya, Rebecca Ferguson, Javier Bardem, Josh Brolin, Austin Butler, Florence Pugh, Dave Bautista, Christopher Walken, Léa Seydoux",Denis Villeneuve,https://image.tmdb.org/t/p/w500/1pdfLvkbY9ohJlCjQH2CZjjYVvJ.jpg,https://www.youtube.com/watch?v=U2Qp5pL3ovA,https://www.rottentomatoes.com/m/dune_part_two
1226841,The Greatest Night in Pop,2024-01-19,97,253,7.9,"On a January night in 1985, music's biggest stars gathered to record ""We Are the World."" This documentary goes behind the scenes of the historic event.","Documentary, Music","Dorothy St Pictures, MakeMake, MRC","United Kingdom, United States of America","Lionel Richie, Bruce Springsteen, Dionne Warwick, Kenny Loggins, Huey Lewis, Cyndi Lauper, Sheila E., Smokey Robinson, Michael Jackson, Stevie Wonder",Bao Nguyen,https://image.tmdb.org/t/p/w500/jDz4wFujk94tQP9Sx6EMKDULvkn.jpg,https://www.youtube.com/watch?v=MD3oU1gowu4,https://www.rottentomatoes.com/m/the_greatest_night_in_pop
975056,Cabrini,2024-03-07,142,142,7.877,"Italian immigrant Francesca Cabrini arrives in 1889 New York City and is greeted by disease, crime, and impoverished children. Cabrini sets off on a daring mission to convince the hostile mayor to secure housing and healthcare for society's most vulnerable. With broken English and poor health, Cabrini uses her entrepreneurial mind to build an empire of hope unlike anything the world had ever seen.","History, Drama","Santa Fe Films, Lupin Film, Lodigiano Film Development","Italy, United States of America","Cristiana Dell'Anna, David Morse, Giancarlo Giannini, John Lithgow, Romana Maggiora Vergano, Federico Ielapi, Virginia Bocelli, Rolando Villazón, Jeremy Bobb, Federico Castelluccio",Alejandro Monteverde,https://image.tmdb.org/t/p/w500/rBiHiN8W4BqMFrDozemzkof7GmF.jpg,https://www.youtube.com/watch?v=ZaMlUazXvyY,https://www.rottentomatoes.com/m/cabrini
1232929,Madu,2024-02-07,101,6,7.8,"From practicing barefoot on the streets of Lagos to performing on stage in England, twelve year old Anthony Madu leaves his home in Nigeria to study at one of the most prestigious ballet schools in the world. Anthony, who had barely left his neighborhood in Lagos, finds himself thrust into a new world where his wildest dream is suddenly within reach. His journey is a story of extraordinary obstacles, courage, growth, and ultimately, his search for belonging.",Documentary,Hunting Lane Films,United States of America,Anthony Madu,"Matthew Ogens, Joel Kachi Benson",https://image.tmdb.org/t/p/w500/jDnj5eCZ8Dd6YTO9gdo7NrtA9Do.jpg,https://www.youtube.com/watch?v=tPQAlsnhQ34,https://www.rottentomatoes.com/m/madu
951022,Copa 71,2024-03-08,91,10,7.8,"The extraordinary story of the 1971 Women’s World Cup, which was held in Mexico City and witnessed by more than 100,000 fans. This landmark tournament was dismissed by FIFA and written out of sports history – until now, with dazzling archival footage and interviews with the former players.","Documentary, History","New Black Films, Dogwoof, Westbrook","United Kingdom, United States of America","Brandi Chastain, Nicole Mangas, Silvia Zaragoza, Alex Morgan, Carol Wilson, Elena Schiavo, Ann Stengard, Birte Kjems, Elvira Aracen, Elba Selva","Rachel Ramsay, James Erskine",https://image.tmdb.org/t/p/w500/ogomdWRAJpONcErSvyeby3scrFn.jpg,https://www.youtube.com/watch?v=8fNGjWVrePw,https://www.rottentomatoes.com/m/copa_71
974036,Ordinary Angels,2024-02-22,118,311,7.688,Inspired by the incredible true story of a hairdresser who single-handedly rallies an entire community to help a widowed father save the life of his critically ill young daughter.,Drama,"Kingdom Story Company, Vertigo Entertainment, Stampede Ventures",United States of America,"Hilary Swank, Alan Ritchson, Emily Mitchell, Skywalker Hughes, Nancy Travis, Tamala Jones, Drew Powell, Amy Acker, Stephanie Sy, Erik Athavale",Jon Gunn,https://image.tmdb.org/t/p/w500/wdi9kEU4W2UeBTtdqOPZISGMtDR.jpg,https://www.youtube.com/watch?v=Nh9vNnimfTo,https://www.rottentomatoes.com/m/ordinary_angels
1128606,"Snoopy Presents: Welcome Home, Franklin",2024-02-15,40,57,7.7,"Franklin is new to town and hoping to make friends, but his usual tactics don't work on the Peanuts gang. When the Soap Box Derby arrives, he's sure it's a chance to impress new pals and teams up with the only other unpartnered kid: Charlie Brown.","Animation, Family, Comedy","WildBrain Studios, Charles M. Schulz Creative Associates, Peanuts Worldwide","Canada, United States of America","Caleb Bellavance, Etienne Kellici, Isabella Leo, Wyatt White, Lexi Perri, Hattie Kragten, Arianna McDonald, Lucien Duncan-Reid, Cash Allen-Martin, Terry McGurrin",Raymond S. Persi,https://image.tmdb.org/t/p/w500/pjIrYzc31kHTySiovHAt0o3qDc2.jpg,https://www.youtube.com/watch?v=GrMX591wZKQ,https://www.rottentomatoes.com/m/snoopy_presents_welcome_home_franklin
1242387,Billy & Molly: An Otter Love Story,2024-03-09,77,19,7.632,A man forms an unlikely friendship with a wild otter while living in the remote Shetland Islands.,Documentary,"Silverback Films, National Geographic","United Kingdom, United States of America","Billy Mail, Susan Mail",Charlie Hamilton James,https://image.tmdb.org/t/p/w500/ksvg5VoDKcGBFt3Q2aLT2wOMKG.jpg,https://www.youtube.com/watch?v=W5n2UJ63hA0,https://www.rottentomatoes.com/m/billy_and_molly_an_otter_love_story
618588,Arthur the King,2024-02-22,107,850,7.581,"Over the course of ten days and 435 miles, an unbreakable bond is forged between pro adventure racer Michael Light and a scrappy street dog companion dubbed Arthur. As the team is pushed to their outer limits of endurance in the race, Arthur redefines what victory, loyalty and friendship truly mean.","Adventure, Drama","Entertainment One, Tucker Tooley Entertainment, Municipal Pictures, Atmosphere Entertainment MM","Canada, United States of America","Mark Wahlberg, Simu Liu, Juliet Rylance, Nathalie Emmanuel, Ali Suliman, Bear Grylls, Paul Guilfoyle, Rob Collins, Alani iLongwe, Cece Valentina",Simon Cellan Jones,https://image.tmdb.org/t/p/w500/zkKB3kOun5DKAkm61pHvLbrjxfa.jpg,https://www.youtube.com/watch?v=wjDJNEPghNY,https://www.rottentomatoes.com/m/arthur_the_king
838209,Exhuma,2024-02-22,134,575,7.542,"After tracing the origin of a disturbing supernatural affliction to a wealthy family's ancestral gravesite, a team of paranormal experts relocates the remains—and soon discovers what happens to those who dare to mess with the wrong grave.","Mystery, Horror, Thriller","Showbox, MCMC, Pinetown Production",South Korea,"Choi Min-sik, Kim Go-eun, Yoo Hai-jin, Lee Do-hyun, Kim Jae-chul, Jeon Jin-gi, Kim Sun-young, Kim Ji-an, Kim Min-jun, Kim Byung-oh",Jang Jae-hyun,https://image.tmdb.org/t/p/w500/6dasJ58GGFcC62H9KuukAryltUp.jpg,https://www.youtube.com/watch?v=j_6_wLF1pDg,https://www.rottentomatoes.com/m/exhuma
1238127,The Parades,2024-02-28,132,32,7.531,"A mother searches for her missing son after a devastating calamity, only to realize that she has died and is now confined to a realm of restless spirits.","Drama, Fantasy","BABEL LABEL, Netflix",Japan,"Masami Nagasawa, Kentaro Sakaguchi, Ryusei Yokohama, Nana Mori, Tetsushi Tanaka, Shinobu Terajima, Lily Franky, Akari Takaishi, Yuina Kuroshima, Ayumu Nakajima",Michihito Fujii,https://image.tmdb.org/t/p/w500/lGkoz4G6q8z7xHCCeGo0oKSUKBN.jpg,https://www.youtube.com/watch?v=qjESIWrsZEU,https://www.rottentomatoes.com/m/the_parades
1039882,My Name Is Loh Kiwan,2024-02-19,134,145,7.324,"After defecting from North Korea, Loh Kiwan struggles to obtain refugee status in Belgium, where he encounters a dejected woman who has lost all hope.","Romance, Drama","Yong Film, HighZium Studio",South Korea,"Song Joong-ki, Choi Sung-eun, Waël Sersoub, Cho Han-cheul, Kim Sung-ryung, Lee Il-hwa, Lee Sang-hee, Seo Hyun-woo, Kang Gil-woo, Lim Ho-jun",Kim Hee-jin,https://image.tmdb.org/t/p/w500/x4BkphLO6abbGhceYEMhJERkvHo.jpg,https://www.youtube.com/watch?v=oxsR6jEoeBU,https://www.rottentomatoes.com/m/my_name_is_loh_kiwan
1155089,Justice League: Crisis on Infinite Earths Part One,2024-01-08,93,373,7.302,"Death is coming. Worse than death: oblivion. Not just for our Earth, but for everyone, everywhere, in every universe! Against this ultimate destruction, the mysterious Monitor has gathered the greatest team of Super Heroes ever assembled. But what can the combined might of Superman, Wonder Woman, Batman, The Flash, Green Lantern and hundreds of Super Heroes from multiple Earths even do to save all of reality from an unstoppable antimatter armageddon?!","Animation, Science Fiction, Action","DC Entertainment, Warner Bros. Animation",United States of America,"Matt Bomer, Jensen Ackles, Darren Criss, Meg Donnelly, Stana Katic, Jimmi Simpson, Zachary Quinto, Jonathan Adams, Ike Amadi, Geoffrey Arend",Jeff Wamester,https://image.tmdb.org/t/p/w500/zR6C66EDklgTPLHRSmmMt5878MR.jpg,https://www.youtube.com/watch?v=Gx2srhhtB_c,https://www.rottentomatoes.com/m/justice_league_crisis_on_infinite_earths_part_one
